item_id,order_id,item_name,quantity,item_price,special_instructions
2992,978,Chocolate Lava Cake,3,25.6,
2993,978,Margherita Pizza  ,3,25.5,
2994,978,  Veggie Bowl  ,-1,$16.49,
2995,978,French Fries,-1,11.06,
2996,979,chocolate lava cake,-1,,
2997,980,CAESAR SALAD,1,24.9,
2998,980,margherita pizza,1,,Fly provide old bag.
2999,980,Sushi Roll,1,13.54,
3000,981,bbq ribs,1,$26.83,
3001,981,sushi roll,1,27.37,
3002,981,bbq ribs,1,$22.41,
3003,981,French Fries,0,5.56,
3004,981,PAD THAI,0,19.64,
3005,982,Margherita Pizza  ,1,13.59,
3006,982,BBQ  Ribs,1,,
3007,982,Caesar Salad,2,29.27,
3008,983,  burger deluxe,2,$29.48,
3009,983,  Veggie Bowl  ,1,13.8,
3010,983,sushi roll,0,28.26,Son hour bag south area heart.
3011,983,  Margherita Pizza,2,5.4,Want high stop look.
3012,983,CAESAR SALAD,1,21.04,
3013,984,FRENCH FRIES,-1,,
3014,984,PAD THAI,3,26.24,
3015,985,Caesar Salad,3,$28.34,
3016,986,French Fries,3,$5.94,
3017,986,VEGGIE BOWL,1,,
3018,986,Chicken Tacos,0,29.35,
3019,987,chicken tacos  ,1,25.36,
3020,987,Chicken Tacos,3,$8.99,
3021,987,Burger Deluxe,1,15.46,
3022,987,  Veggie Bowl  ,2,19.43,
3023,987,French Fries,1,29.23,
3024,988,  burger deluxe,2,$17.4,
3025,988,  Veggie Bowl  ,-1,25.49,
3026,988,Veggie Bowl,3,15.72,Make court we.
3027,988,  burger deluxe,1,,Tv all similar.
3028,988,French Fries,1,$13.37,
3029,989,BURGER DELUXE,1,,Worker use focus environment explain.
3030,989,BBQ Ribs,1,27.2,
3031,989,BURGER DELUXE,-1,$21.29,
3032,989,PAD THAI,2,$18.74,Know worry environmental.
3033,989,BBQ  Ribs,1,16.86,
3034,990,BURGER DELUXE,1,,
3035,990,PAD THAI,-1,,
3036,990,CAESAR SALAD,1,,May sea father help yeah chance some.
3037,991,Sushi Roll,-1,23.49,
3038,991,Chicken Tacos,3,$24.69,Key if recognize act car.
3039,991,  Veggie Bowl  ,2,5.57,
3040,991,French Fries,3,$6.8,
3041,992,  burger deluxe,0,13.5,
3042,992,VEGGIE BOWL,3,24.81,
3043,992,Veggie Bowl,1,16.03,
3044,992,caesar salad,0,20.11,
3045,993,Chicken  Tacos,-1,,
3046,993,  Margherita Pizza,0,$6.33,
3047,993,BURGER DELUXE,1,7.49,Ok trouble result goal bar event size.
3048,993,CAESAR SALAD,1,,Green without tell news.
3049,993,french fries,1,29.82,
3050,994,  Pad Thai  ,1,,Increase answer four store since final occur.
3051,995,Sushi Roll,0,,
3052,995,French Fries,-1,$18.98,Store reflect head painting future sometimes pull a.
3053,995,chicken tacos  ,1,19.26,
3054,995,Veggie Bowl,1,13.04,
3055,996,Caesar Salad,1,$18.2,Tonight ball seek.
3056,996,  Sushi Roll,3,5.45,
3057,996,Chocolate Lava Cake,1,$24.62,Camera stage parent support either while.
3058,997,PAD THAI,3,,Full church course.
3059,997,Chicken Tacos,3,16.56,Certain continue raise degree rate among election throw.
3060,998,chicken tacos  ,0,4.28,Cultural represent treat.
3061,998,  burger deluxe,3,,
3062,998,  Pad Thai  ,2,,
3063,999,Chicken  Tacos,1,5.71,
3064,999,bbq ribs,-1,14.53,
3065,1000,caesar salad,0,$5.04,
3066,1000,  burger deluxe,2,23.27,
